 7001540281184000   -44573805  3658581319  5826383926 21975678050-62293017364 39187918915      0      0   2000    0 LA 
 7001540311184000    20953707  3469593799  5940720080 21704335083-63686971870 37029225943      0      0   1000    0 LA 
 7001540341184000    85622549  3276530440  6048518730 21403336375-65009976221 34829982734      0      0   1000    0 LA 
 7001540371184000   149344715  3079606453  6149661844 21073328548-66260471876 32592608748      0      0   1000    0 LA 
 7001540401184000   212034194  2879041597  6244038710 20714996239-67436982755 30319564030      0      0   1000    0 LA 
 7001540431184000   273607088  2675059936  6331546054 20329060874-68538116882 28013345822      0      0   1000    0 LA 
 7001540461184000   333981713  2467889582  6412088143 19916279746-69562567642 25676486190      0      0   1000    0 LA 
 7001540491184000   393078711  2257762435  6485576893 19477444892-70509115996 23311549316      0      0   1000    0 LA 
 7001540521184000   450821152  2044913921  6551931953 19013381298-71376631974 20921127953      0      0   1000    0 LA 
 7001540551184000   507134626  1829582719  6611080793 18524945630-72164075335 18507840379      0      0   1000    0 WA 
 7001540581184000   561947340  1612010494  6662958770 18013025092-72870496337 16074327192      0      0      0    0 WA 
 7001540611184000   615190207  1392441626  6707509191 17478535546-73495035791 13623248574      0      0      0    0 WA 
 7001540641184000   666796927  1171122932  6744683373 16922420200-74036925857 11157282486      0      0      0    0 WA 
 7001540671184000   716704071   948303399  6774440690 16345648875-74495490863  8679121626      0      0      0    0 WA 
 7001540701184000   764851159   724233899  6796748613 15749216760-74870147017  6191471332      0      0      0    0 WA 
 7001540731184000   811180729   499166919  6811582746 15134142577-75160403917  3697048612      0      0      0    0 WA 
 7001540761184000   855638411   273356273  6818926857 14501466488-75365866824  1198578912      0      0      0    0 WA 
 7001540791184000   898172985    47056814  6818772902 13852248357-75486237140 -1301207606      0      0      0    0 WD 
 7001540821184000   938736437  -179475853  6811121027 13187566620-75521313228 -3799578767      0      0      0    0 WD 
 7001540851184000   977284017  -405985664  6795979575 12508517411-75470991324 -6293804815      0      0      0    0 LD 
 7001540881184000  1013774287  -632216391  6773365067 11816213396-75335263272 -8781162699      0      0      0    0 LD 
 7001540911184000  1048169169  -857911920  6743302183 11111781577-75114214816-11258936041      0      0      0    0 LD 
